,_id,date,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,szz,bug
177,c6bb288a1ec0518593c557e20d6ae134d77455ab,1390876985,1,2,2,0.965636133,15,8,1959,0,14,292.8954572,103,10273,656.015335,124,0,0
178,f2a81932b7a42eca71ee27237cfd4e8c2c5fc5c9,1390876990,1,1,1,0,13,7,2245,0,16,563.6597338,98,12,1.067464339,3,1,1
179,7ecf476151fd414f2e58ef486c061bb1fd255dec,1390876993,1,1,1,0,4,4,2251,0,16,199.2218519,99,10274,657.014525,124,0,0
180,8fb5c0832ac502a7e1f2ffd4f5041e3e2cd28240,1390876998,1,3,3,0.395060465,41,24,613,1,25,71.95712191,381,51,3.189716456,3,1,1
181,3b80ff647411b20503d367972b9a6ddd83c803ed,1390877001,1,2,2,0.291818257,22,17,623,1,25,0.146527778,368,1905,118.7967947,286,1,1
182,e2af824aeec88cb7db3fc9a60fe3065181c8cab2,1390877008,2,5,6,2.090053061,27,18,768,0,14,736.991466,100,110,14.07304533,10,1,1
183,48d4662ccc94304b71283abf02dc80106ec8ea24,1390877012,1,1,1,0,1,0,1242,1,10,220.9123727,82,155,4.001400441,36,0,0
184,903951bbb6fb8810351739428a25d51798c6d972,1390877016,1,8,9,1.993315833,51,24,8888,1,22,896.3308938,404,30,21.14592655,19,1,0
185,e9e152854a18ad6afb2bc47a55019e2460208202,1390877020,1,1,1,0,3,1,22,1,7,73.57603009,20,9554,17.53876572,4,0,0
186,a6585bad0d98e698a5f87d043a6edca3334c865d,1390877023,1,1,1,0,3,2,1959,1,16,21.67216435,109,1906,119.7832289,286,0,0
187,1c199118b6372094566642748c64f8574a6922d9,1390877027,1,1,1,0,2,0,46,0,8,67.5403588,21,9555,18.53867744,4,0,0
188,acd7daa1ee9e61758896c2e162eda8371daac38a,1390877030,1,1,1,0,1,0,29,0,9,67.54039352,37,9556,19.53860489,3,0,0
189,130cb4765fd3f636bbf53ed159d4905dec0a5fd5,1390877035,1,1,1,0,3,1,23,0,3,1090.39412,4,9557,20.53842611,4,0,0
190,938f4b2ad6ef3c12e60db3be23aed731979677d7,1390877038,2,2,5,1.375444672,30,28,66370,0,29,13.7653588,1375,10279,662.0094502,138,1,1
191,2a4a5bb83970ab01b870bb191d85824e7b57733d,1390877041,2,2,2,0.811278124,185,7,5337,1,2,208.1233565,54,64,3.555651211,2,1,1
192,bd9f425496fca4b9b37ad32ad54305cf0948da5c,1390877044,2,2,2,0.966334094,62,17,5515,1,2,50.30244213,56,3344,149.3836818,308,1,1
193,291dd2341dcd1ce35601918d9b9a68d0835eeff5,1390877048,1,1,1,0,1,1,92,0,5,840.6628241,13,10280,663.0077445,65,1,0
194,fa4e9c41f68e21ded401d34075b5a779e68f5115,1390877051,1,1,1,0,2,4,852,0,27,0.132222222,333,10281,664.0071981,124,0,0
195,f7f89d61cddd4437d454a7cce2d799dfbd0c94b0,1390877054,1,1,1,0,1,6,98,0,3,840.6628935,9,10282,665.006617,14,0,0
196,bff2f093f2ca890f300037b450293438832a5492,1390877060,1,1,1,0,9,11,2656,1,9,446.8820023,48,1907,120.7599998,53,1,1
197,6bd3249a204a1e12d29a06397cfeac224a0f46fe,1390877063,1,1,1,0,30,1,1602,1,6,532.0901505,24,156,5.000734218,35,0,0
198,f8b6b46eb549003d602669d933e8c4d912cfd694,1390877066,2,2,2,0.886540893,43,3,5560,1,2,50.29796296,58,3346,151.3821104,308,1,1
199,ccc0792be277c61897d6812d61e917773111eeb0,1390877071,2,19,26,4.761276548,132,123,24048,0,8,1995.385227,469,104,56.1571285,52,0,0
200,7ceb09d85452179b42407e05dd48c1ac5747d10a,1390877075,2,2,2,0.558629373,67,2,4563,1,15,27.03222801,224,3348,153.3812593,284,1,1
201,cb8d9486d5e5f2bb20f5895e1cd434f7838ce4c6,1390877079,2,3,8,2.116185507,537,43,26595,1,23,567.5681568,600,72,9.069678877,30,1,0
202,3c2d97ccc9f1e71661743a661a14d10422de8f35,1390877082,2,3,3,1.468484311,64,10,1473,1,7,1901.513646,66,8,5.438690765,3,1,1
203,8b94c0821f1855234c2c7fe993d5243291a1b6d4,1390877095,1,1,1,0,1,0,214,0,8,0.147615741,54,5,3.014257602,1,1,1
204,73132ff5da4ec8701a478be32f8ba3c48191dd85,1390898969,1,1,1,0,23,0,3851,1,8,0.845497685,76,1520,42.40952544,54,1,1
205,a8ae4c61c3fd8e7af5944aa40683b300c7cbf9e8,1390909035,1,1,1,0,33,1,1390,1,2,1.642800926,44,3349,151.3370435,71,1,1
206,4758255b8284af577e4f7f81a9ecd60704ccc85c,1390927283,2,2,2,0.999673426,44,3,2659,1,2,0.150046296,109,3364,163.8383444,308,1,1
207,eeb0d779ca54bfa774f6270ba7624121d1e2d305,1390936737,2,2,6,2.300780655,85,11,54853,1,20,5.823449074,980,3370,167.8634986,308,1,1
208,7b2f4aa5695fcdfd1d231766a2116c4508084163,1390945321,2,2,2,0.987137774,81,9,1812,1,2,0.205671296,79,3372,167.6918232,308,1,1
209,ee7d00c6fce3f5ac075ad1ae838556503fe6ca33,1390946871,1,1,1,0,12,0,1520,1,2,0.017939815,48,3373,168.2966536,71,0,0
210,00dea050730c8d4955b3f98e8d301d248ecbf74d,1390997328,3,4,4,1.921789711,14,10,1477,0,11,517.5779196,177,475,149.9156084,165,0,0
211,ff45ffad12810bc1b7c294198b2621c56f3d8801,1391005310,1,1,2,1,2,2,283,0,14,237.0757639,74,9559,20.02457599,14,0,0
212,944a95dc0a0f3667ce1e6cb90be15f18b5a5b2b8,1391008745,2,3,4,1.557740075,94,9,4020,1,13,330.3318403,168,83,6.752527507,16,0,0
213,42a20f90363fe2e676c07d56364d6cc6b90a9458,1391009664,2,3,5,1.462617155,325,144,4977,1,19,4.139171296,199,161,8.609716293,71,1,1
214,d193384ef54e4e49815554a7436647ada18e0d53,1391012703,3,4,2,1.186278124,28,4,81,1,7,155.1187731,34,13,4.156462096,4,1,1
215,deab97e9d6d46862931efe9ba2f1c6c782f191e3,1391027803,1,1,1,0,1,0,79,1,9,153.4972222,74,14,4.560527,2,0,0
216,5da4e2969d847b90ef5747fa353d6487a9be6c2a,1391032283,2,3,5,1.894341461,49,33,9288,1,22,2.365636574,675,3378,159.8966037,308,1,1
217,5174fe366b73e1879a279fb7bd74f9e2a181fb3d,1391044844,1,1,1,0,32,32,5489,0,5,338.4823032,33,10283,653.3766419,181,0,0
218,1aadc77c6b3d7d382df639073b5613474ebabb3e,1391054308,2,2,1,0.970950594,2,3,57,1,11,62.59532407,76,16,5.619258708,2,1,1
219,673c0ef3c8529bb5f21f9c2d4f6ecb473d4a323c,1391070334,1,3,3,1.521928095,5,0,19195,1,26,22.54733796,607,707,3.736589426,123,0,0
220,733b86db2327db90691ce417f854923bab36a366,1391072456,1,1,1,0,18,1,8350,0,13,4.750358796,121,1521,37.58272084,54,1,1
221,54bf5326ab985536456783d83e145375b5dc7f04,1391081832,2,2,2,0.468995594,27,3,2736,1,9,1.516927083,145,3380,156.0861829,308,1,1
222,5dbd397b4fc5184876eeebb1e1ea9235db66fa0e,1391091639,2,3,4,0.493747638,80,0,4016,1,13,0.853504051,286,3384,159.0278283,308,1,1
223,12bb3007708f198ce96e1ee7074598576067e3f5,1391093204,2,2,2,0.970950594,4,1,8731,1,13,0.975873843,155,3386,160.7977305,308,1,1
224,995521865cfd6e568bdd12bfb7d4a59fc50611ab,1391096140,2,2,2,0.602430802,32,2,6668,1,18,0.395590278,387,3388,162.3136159,308,1,1
225,80a779f7e5954c8d87d2d9d39f82f45cac16ecf1,1391137922,1,1,1,0,1,0,4478,0,11,0.460381944,82,1522,37.01547138,54,0,0
226,e6d1c8eac73b65997182b9feaba7e190099afd1a,1391157779,2,2,6,1.019761957,115,11,7056,1,23,4.983821373,603,1528,42.46804489,283,1,1
227,8771cbd26402d5e088df5bc8e18f1b0e8d601818,1391171109,2,3,5,1.463484028,52,107,5158,0,19,1.868576389,204,10288,655.2078013,192,1,1
228,93dc25294a36977649983cf027f3b2ea56005bf2,1391210116,2,2,2,0.337290067,31,1,2110,1,2,1.34521412,105,3399,156.9939198,309,1,1
229,7b815bfaa3b1a804bb04e149d3fdcdeccff01e22,1391210989,2,2,2,0.479832024,28,1,2140,1,2,0.010104167,107,3401,158.8971591,309,1,1
230,f447e8419317d96ca676850de75b170e4276d1fc,1391340860,2,2,3,1.176921496,227,14,9396,1,20,3.762052469,234,1531,38.56495909,283,1,1
231,1c367f9da4b67ddc705e012aa9c952ee4bdfc663,1391406339,2,2,4,1.950063756,9,4,6413,1,20,96.09953993,270,251,85.58405876,121,1,1
232,7974f4a5911052c39ead36f51d3952ab684e5130,1391408647,2,4,8,2.247314303,36,35,22178,1,25,9.53822772,612,169,11.59281638,72,1,1
233,d4ec2cadb3e7536bb815d2a43adb7b51f267f01a,1391412584,2,3,3,0.530895884,96,1,17359,1,25,3.431770833,490,254,88.24687053,121,1,1
234,78310b6881d29e4104dd5ac0bf79c342409c9931,1391417045,2,2,2,0.999939285,173,45,2030,1,9,3.780769676,31,171,12.85847348,72,1,1
235,fd96c167e308c7625e050b965453aeda60cae97c,1391420738,1,1,1,0,9,0,756,0,11,25.71509259,130,476,147.1177323,92,0,0
236,5ceefbeb66afbd6b6f84ecf2da328f9e9c0ece67,1391421517,3,3,3,0.716175748,65,7,7062,1,17,18.0916088,207,1537,41.23422187,320,1,1
237,456e5aff283654448b3b31846e46f72543d4cf65,1391423899,1,2,2,0.631263018,8,55,1390,0,9,29.99428819,111,478,149.0754578,92,0,0
238,edf4cc1c9963834aeec7f51ec939476281becb11,1391423922,1,1,1,0,1,1,1812,0,7,27.94280093,36,479,150.0746273,92,0,0
239,c24f21ba4837cc8f29edd3bced16e062471181d0,1391425912,1,1,1,0,1,1,1814,0,7,27.96583333,37,480,150.9817872,92,0,0
240,0c9f31ea2ca6f747fc91ab022c7efc052d0b1c5a,1391426374,1,1,1,0,2,2,329,1,11,0.205173611,28,10289,649.7917597,126,0,0
241,4a705390ca72728482e68f6fb8c6c3b0cf8a6128,1391427312,1,2,2,0.560576943,7,54,1317,0,9,47.65103009,113,482,152.8869265,92,1,1
242,fa4550bf1d63118c4a4203dbee66b2883cc48700,1391427467,1,1,1,0,0,67,405,0,7,0.001793981,39,10290,650.7676414,1234,0,0
243,1bff5614c302209ccc696fa245278e7c2f560215,1391427858,1,1,1,0,0,67,464,0,7,0.045821759,40,10291,651.754595,1234,0,0
244,8c64bffbde25c824dd307f6fe5deea636346d85b,1391428784,2,2,3,1.444923829,35,7,16967,1,23,25.90961806,423,1540,43.70143984,266,1,1
245,d31d005f89f248d17fde73de5c5174b8ba99eb87,1391433057,1,1,1,0,9,0,750,0,11,25.85767361,131,483,153.4013235,92,0,0
246,ce9ea4100a59b8505abf2c8de1d94a2b512aff14,1391434555,1,1,1,0,7,0,759,0,11,0.017337963,132,10292,652.4715822,1234,0,0
247,d36ae205a84625709bd4542660b6890db5faa753,1391434913,2,2,2,0.446481347,43,0,13398,1,24,0.209236111,377,1542,45.09845271,283,0,0
248,c7708cc5fd74a90386d21a4152b757af3064ba9d,1391435391,1,1,1,0,3,3,12454,0,24,0.005532407,370,1543,46.04304725,229,0,0
249,27724463f1f14c1a47703a39ee59f8ac0cdee2c8,1391438719,1,1,1,0,7,0,765,0,11,0.208113426,133,484,153.914547,92,0,0
250,9ecc2f6122d7f7a662b22f71e69ff3081609219c,1391441260,1,1,1,0,3,3,361,0,8,6.720023148,32,10293,653.1462934,126,0,0
251,b399cc14c85cc6279d3fbdd38ff116c9655dc352,1391446786,2,2,2,0.235193382,26,0,9823,1,19,0.418946759,259,256,88.13775956,121,1,1
252,8580e60642e681a1d666f59f018926e08e2e8a62,1391469292,2,2,4,1.916716187,2,28,5230,0,17,13.15404225,200,1547,46.74215107,266,0,1
253,e4335f612db86aa6e739c4af37c0425a42aadb90,1391472226,2,3,4,1.79962739,56,6,8984,1,21,3.205081019,545,3405,147.7540373,309,1,1
254,39f1f31087ae36f09c69d342ba90d4c2023a9fbb,1391472228,1,1,3,1.34167822,75,20,7036,1,18,675.5311844,190,3408,150.7538858,73,1,1
255,431e7408b1f322cc72b90589fe7c96489b23e8aa,1391472229,2,2,2,0.945660305,21,1,2201,1,2,2.534768519,111,3410,152.7537753,310,1,1
256,ec9bc6be749fbdfaa55a496563818e8733fd8314,1391474725,3,3,3,0.920137302,74,9,8746,1,10,51.74985725,120,259,89.62909899,144,1,1
257,63ea92c6bca7bc4fd0ef97c7dc77b0ebedb8c05e,1391475311,1,1,1,0,0,4,361,1,9,0.394340278,33,1548,47.0456606,230,0,0
258,2001b039afb3494b66b4a4b694a48c1ddf006564,1391475869,2,2,2,0.32984607,33,0,2581,1,10,0.615063657,145,3412,154.2834004,310,1,1
259,4f470c96fe8512fc8667dbb12384398ec0b5851a,1391476616,3,3,3,1.357130501,16,12,15332,1,22,71.40975309,300,10296,654.5910035,208,1,1
260,4168404bef1be66fa92e39948727385e68af408c,1391478216,1,1,1,0,29,0,3874,1,8,6.704247685,77,1549,47.70013955,54,1,1
261,90c80d82832fd719fe60993fa6dd40696f0b049a,1391488012,2,2,2,0.749595257,15,13,2941,1,13,25.2532581,89,1551,48.54177442,267,1,1
262,696ed15a1e8614ddbc6d608510de2603ca6573e4,1391509197,2,3,3,0.346709268,89,2,7721,1,17,17.31486883,269,1554,49.13918342,284,1,1
263,0e6759c5a99797e6e390c46138bdec42f7eb494c,1391512387,1,1,1,0,2,2,597,0,5,281.5317477,67,10297,653.7012261,1234,0,0
264,42101d3edec96cba116a82977d73f003331df51c,1391512411,1,1,1,0,1,1,338,0,7,0.98494213,41,10298,654.6999653,1234,0,0
265,ab3d640817a7907b3d3e61cf0e25ffda00589a86,1391512591,1,1,1,0,43,4,497,0,4,14.91407407,45,10299,655.6863651,38,0,0
266,7dbc472feab6f8985cd72052d6eaace52c7ea562,1391517218,1,2,2,0.468995594,19,1,18157,1,22,0.558466435,407,1556,50.14349217,230,0,0
267,cafb00c9a05a5f3d6c3b24a32fe9b4ce9e8ba449,1391522544,2,2,2,0.970950594,8,7,5368,0,17,15.23086227,107,10301,656.8904064,193,0,0
268,055cf2299e246e07310e3c00069174f749475bd4,1391522761,2,2,2,0.836640742,25,5,4316,0,12,38.97251736,73,10303,658.8694589,193,1,1
269,3ff6ab20a52e7884a33745c6bdd987bcce4e6a9a,1391530108,1,2,3,1.521928095,5,5,95,0,8,368.7638812,37,9562,19.78791275,12,0,0
270,0b210b943a5459fcc466e00d270d2b3d9a10e3c0,1391530167,1,1,2,0.918295834,3,3,276,0,14,175.0575231,76,9564,21.78576664,14,0,0
271,ee49c8f1081c02bdb311590036980191aff6a2f1,1391530570,2,2,2,0.9235786,60,2,3240,1,2,0.589837963,129,3416,152.0354254,310,1,1
272,d3d6e8a120fcc21d2141655c16c3f72a3fe7aa82,1391531179,1,1,1,0,7,7,2157,1,3,0.716284722,23,1557,49.38242863,37,1,1
273,37897e0e91260885c5a7a674d3a93ae5dad49cff,1391532611,2,2,3,2.481714573,9,13,169,0,8,996.8021181,53,9570,27.6442473,6,0,0
274,a914eaa80cfee2f1a5138d665998598bc293ae8e,1391536957,2,3,4,1.702589796,27,12,8416,1,23,2.140480324,383,3420,155.4050452,310,1,1
275,ad88cb7748776418ad3ce5b57f6154b339e2eceb,1391537516,1,1,1,0,19,0,3901,1,8,0.686342593,79,3421,156.3265501,73,0,0
276,80c052ef5664cee93256197512ad6ca0e2ea784f,1391548728,2,2,2,0.468995594,19,1,2221,1,2,2.725341435,96,3423,156.7697161,310,0,0
277,528d8fc589253148b12ff615e989162fcd5beabc,1391555907,2,2,2,0.947435136,40,1,2136,1,2,5.093923611,75,3425,157.7446693,310,1,1
278,c7beac8806a2bc083c333f023066367b8b5c5bd8,1391560183,1,1,1,0,70,56,1887,0,2,286.4028125,7,3426,158.0887257,12,0,0
279,25c9ff35ac7fdc099c9ca48a1d9e357b4e6c5c4c,1391561776,1,1,1,0,70,56,1887,0,2,286.42125,8,3427,158.8368314,12,0,0
280,e684e6a21ba6785236f2750955d595e2406bc4cc,1391571991,1,1,1,0,1,1,2484,1,19,8.133506944,203,1558,46.41183097,230,1,1
281,c58c5785bbb2dd9414d2e1482780ffe2a810aab6,1391573773,1,1,1,0,20,29,426,1,8,622.348831,21,105,102.0896696,37,1,1
282,d3fb8a17a2acb440ca71716dd914d498dcdd6ad5,1391574796,1,1,1,0,3,1,4590,1,10,266.8273495,80,106,103.0779362,17,0,0
283,2b502e0e35bec394afc2f40494fc1ad427e290f2,1391579817,2,4,6,1.9055163,105,34,5403,0,14,127.6955126,235,264,22.13666699,103,0,0
284,a96eb1003c8f030ad3ac54b72eb69895f0a3e0dd,1391581499,1,1,1,0,30,0,2157,1,3,0.583217593,24,1908,67.34011081,89,0,0
285,905dec82e916c38704735fea38fad8cba693cc45,1391586487,2,2,3,0.682406271,124,7,357,1,8,56.64304784,45,1561,48.24075915,232,1,1
286,3df53d270ad119d1b04ae0fa029692bed42277fb,1391587827,1,1,1,0,27,1,3920,1,8,0.582777778,80,1562,49.09578342,54,0,0
287,87b34be930dd9e470c5a81364392c915d2db0f45,1391588054,1,1,1,0,38,0,2187,1,3,0.083854167,25,1909,68.20450038,89,0,0
288,0c70d1e0debf14f8c28e75a1e2f40d2fbafab00f,1391591665,2,2,2,0.362051252,56,2,1216,1,10,3.135787037,113,1564,50.65292427,284,1,1
289,51c3a83b72566da0bc051063e5ffe993e7132633,1391592386,2,2,2,1,2,2,9002,0,21,1.746157407,419,1566,52.55592195,284,0,0
290,7d09f1439ab8f49c8aa1799753214cb7b91430d6,1391602613,1,1,6,2.384408324,0,116,116,0,6,1794.252357,33,9576,28.70854929,16,0,0
291,4505fb3550ef580808061e75a5a925cfe9d3b9d2,1391621208,1,1,1,0,6,2,486,1,4,630.7986111,15,10304,653.5515819,1234,0,0
292,b0f68828ccaf3cbc29e0e3f2916a2598a52fa699,1391622024,1,1,1,0,2,1,43,1,4,314.0032176,9,3428,152.8270968,2,1,1
293,7692c66ff2fb6f4e1ce0bd976f8f3062093cfb2a,1391634409,2,2,2,0.884963636,82,17,2176,0,7,152.587309,64,266,21.01077439,103,0,0
294,d71b3ce043b24a156efd3f7e8d9fe75d5e1e2f32,1391648640,2,2,2,0.543564443,24,0,4338,1,11,4.454953704,156,1568,48.45740887,284,1,1
295,5b571c10f6bc3362562e3394fe138c118abcca9f,1391652609,2,2,2,0.964956767,36,5,3984,1,9,4.908188657,85,3430,152.0533183,310,1,1
296,c0648c986bd8f9b4b5c031105639a6f9119992bf,1391652611,2,3,8,2.656635565,41,10,12025,1,25,5.489605035,1024,3438,160.0530965,310,1,1
297,98016f2ec4015d0dc1722d20dcbe6f3ffef66bb4,1391652614,2,2,2,0.929363626,24,5,3355,1,2,0.032604167,137,3440,162.0524862,310,1,1
298,8986600df161cd7584749fb6a28497a308fa862c,1391654360,2,2,2,0.462749059,46,5,3028,1,13,1.803344907,90,1570,49.90770484,284,1,0
299,d135b079aa3cba8ba7f809e3b8fa111052de185d,1391656988,1,1,2,0.721928095,7,18,7587,1,20,5.096024306,202,173,7.625590547,13,1,1
300,af9adc0f8926c11d93b21500903e5fee74ba70a6,1391664344,2,2,2,0.384311544,114,46,2016,0,8,8.971452546,88,268,21.62261234,93,0,0
301,c29ff6f3ca53453d86d6a9de68da632d3d253455,1391665436,2,2,2,0.999215879,79,12,3069,1,13,0.128865741,92,1572,50.71738555,284,1,1
302,c11e4d3823cd197ba20b5c4c8ef1ddf1ca70b418,1391674589,3,4,4,1.648552727,166,14,19832,1,26,1.714137731,589,1576,53.66176659,321,0,1
303,cc7ec3ca161dd4c3f442073ee8426cf1b5fe5f4e,1391675335,3,4,4,1.887538645,16,10,1476,0,11,543.4228733,181,488,151.2713171,166,1,1
304,97479fa13695f697962836d4fefd338d91a156e3,1391676618,1,1,1,0,37,1,3969,0,8,0.420902778,83,1577,54.35318666,54,0,0
305,5b8b8a71f4b14c7a6b21d68d40ae7b57c73352dd,1391676863,1,1,1,0,4,2,395,0,10,7.864988426,46,489,152.1533112,92,0,0
306,aa70d91abcd9d16b058d62bcd2e8b6cfb7fb819c,1391684226,2,2,2,0.337290067,45,3,4697,1,20,5.917708333,150,1579,55.19758406,267,1,1
307,328579c2818b833dfb307075410ce910378d7292,1391684408,1,1,2,0.918295834,3,3,283,0,14,175.4514583,78,9578,25.61822769,16,0,0
308,1d1b85ba11568f78a124441d6eb86af75fb135ca,1391688021,2,4,23,3.397269718,116,48,18396,1,29,34.82414201,1785,3463,178.9260811,311,1,1
309,07285c32e44bb9656bea8e59260ef9cf0aae60ca,1391694953,2,2,5,0.906480265,565,8,4921,0,14,92.0222963,472,494,155.8195984,119,0,0
310,b119a29fa393e16e5c068d6ec8a155c4a7f9df11,1391695489,2,2,5,0.908352458,564,7,4588,0,14,151.9433218,477,499,160.7555882,119,1,1
311,63969f0e42bcdfc0a055ac0f3d2f47fa48cf3e29,1391710020,2,2,2,0.558629373,43,3,2576,1,12,90.34366319,53,261,85.65586689,123,0,0
312,b3b347145ddd14cd49627dacc39ebc40cb4c285a,1391714705,2,2,2,0.799048521,30,3,14031,0,20,1.375017361,226,1581,53.09774565,267,1,1
313,23dfea26642d6307c698c3c91e53a0dfaa50baae,1391715502,1,1,2,0.735508582,15,14,3188,0,13,0.231631944,217,10306,652.5672059,1234,0,0
314,90a561fc4554bf1cfedd4387faeef02d32d66ca5,1391730453,2,7,6,2.107923423,99,16,18402,0,21,150.0948881,555,10315,660.958188,200,1,1
315,55d39504efb3d0b23ce8f4487f5528fe899ca35d,1391732370,1,1,1,0,4,0,2778,0,7,0.0221875,84,10316,661.6928212,129,0,0
316,53aff5697113c2cb278f2a7db29a45b7b95f5818,1391732688,2,2,4,1.748999223,9,7,10600,0,12,513.3806134,287,10320,665.6461036,1415,1,0
317,3079f1bf6db3fd2aaebeb7c8dc108b63c8bdbc23,1391740101,2,2,2,0.66319684,57,1,797,0,7,27.72313657,33,270,20.82437952,94,0,0
318,d2f1b4fec195182862080cd06483547e8cdf0d8e,1391746837,1,1,1,0,43,0,4003,1,8,0.812719907,85,1582,50.58435487,54,1,1
319,cb8177fed2addb8cad9e088261d782e571c3c039,1391750749,1,1,1,0,22,0,8393,1,13,4.977037037,124,1583,51.19313193,54,0,0
320,9d9dbf43d8d5adb49e2b6b1c21d735fa3526d7ec,1391763366,2,4,8,1.880071506,95,3,18375,1,30,79.29184896,1542,1591,57.91264309,284,1,1
321,bac0771911f11962784cf0ef9252c1e7875dc1e4,1391766667,3,3,3,1.309691097,50,2,8140,1,17,4.39650463,203,1594,60.31246849,321,1,1
322,277b33164a7aa6b44e8af80cbf75c89be37ef9e5,1391769991,1,1,2,0.999142104,78,9,10145,1,20,69.68573495,213,175,7.662485661,14,1,1
323,bca01eadc82a3abb71100149fcbedb07d33a04ad,1391784872,1,2,4,1.544984861,182,75,6624,1,16,43.05401331,279,1913,69.29710972,91,1,1
324,2ce334f1fc80cd6da653117c6c0cdf8c6f25ae81,1391794785,1,1,1,0,4,4,6670,0,7,10.75414352,117,1602,63.340948,57,1,1
325,815164b3b52c2daf5d745ad9399c77ceb9c881fa,1391796558,1,5,10,3.092275335,109,42,11643,0,18,438.8655613,925,280,28.61183587,84,1,1
326,d42283612c50c1a8c04bc9318f8606f0e3f485c5,1391798152,2,2,2,0.74441318,103,1,7313,1,18,4.589074074,364,1604,64.59415216,287,1,1
327,f9694bfb4ba224ca3ff558a3eef89f9433b055e5,1391818534,1,7,8,1.915929806,78,150,9631,0,18,80.3939294,547,10328,664.6934132,1234,1,1
328,c26ed9010f086cee334676f08e3ce032d3a02c30,1391832871,1,1,1,0,22,0,2337,1,2,0.401840278,25,1605,59.11839525,57,0,0
329,a0827b5ed51f9fc68d50a6070897f74217550da1,1391862526,1,1,1,0,2,2,367,1,2,3.631921296,35,3464,152.4933611,238,0,0
330,266357791826a02f1dd87ad4cdccffd484f96fd9,1391874140,2,2,3,1.17657469,290,11,4261,1,2,5.130073302,174,3467,154.6116471,311,1,1
331,63dd1e4003395d388ef82cdd13a585b9acf5cf2a,1391879147,1,1,1,0,29,0,3169,1,4,2.667905093,60,1606,54.40911297,57,0,0
332,d5ac975c618d30089a560c18456e768954cd9860,1391881450,1,1,1,0,68,2,4046,0,8,1.558020833,86,1607,55.16201185,57,1,1
333,ed80be792854aeaafe85328a8925218265caeac6,1391882830,1,1,1,0,36,0,1694,0,2,1.421018519,9,1608,56.00099273,37,0,0
334,87c02024c35caa7b296fc7c28fa066d1219c7ebd,1391884278,2,2,2,0.899743759,9,10,9190,1,21,0.514780093,428,3469,155.5867812,311,1,1
335,b93a217fe6b68aa2016c37812b125d5d097ba1a3,1391893416,1,1,1,0,39,0,4106,0,8,0.13849537,88,1615,61.56078327,57,1,1
336,1beaef02926dace59f07acb73879fd00f7c0b3eb,1391894218,2,2,5,2.232002933,95,26,11453,1,16,28.16324537,359,3474,159.4795619,311,1,1
337,6024db2244852bf1a14f4a11a2132399927fa015,1391899763,2,2,2,0.886540893,20,3,8487,1,14,28.85118634,134,709,2.998454232,165,1,1
338,8238d4886dd5cc2d15b3226c07195562e9c81134,1391904525,2,2,6,2.155384513,48,13,6079,1,14,3.276884645,375,3480,163.9257187,311,1,1
339,d1facd69b9dc2127e7162415007081afa0f4348b,1391905888,1,1,1,0,13,2,73,1,2,0.073159722,10,3481,164.6436016,238,1,1
340,a31fc41a761266e1336ef1dbd295debe293f4d81,1391917315,1,1,5,2.074164743,14,14,4073,0,14,0.148032407,312,1620,62.50964317,231,1,1
341,4cad3f68ebca407bf91db6d03bc970a0ea223e63,1391939139,2,3,12,3.288356311,80,29,18408,1,28,9.484375,1382,1632,70.7304311,288,1,1
342,0317ca655e0c51da9ebc137a7fc750f41103e862,1391941827,1,1,1,0,20,0,2359,1,2,1.261064815,26,1633,70.97318943,57,1,1
343,e24255671819828c3c34993e3b427edfa30e1515,1391943715,2,2,2,0.479832024,54,4,9240,1,16,0.281967593,216,1635,72.44021692,288,0,0
344,8101ab5e0a0336012bb45b1966198ded493b22e4,1391945330,1,1,1,0,21,0,4145,0,8,0.600856481,89,1636,72.96083878,57,0,0
345,bbab5540f6141654f88ccf247a378547f83d5cdb,1391950230,2,2,2,0.385447914,236,3,6677,1,15,14.6859838,113,159,3.224481435,88,1,1
346,46e269010b20dd18e9137cea742d17a67cd0d720,1391961304,2,2,2,0.863120569,5,2,4007,1,2,0.240983796,105,3483,158.2964234,311,1,1
347,5ada635301ad663e7db915614d828bbc7aa46d61,1391988629,2,2,2,0.650022422,2,10,5054,1,14,6.345075231,162,3485,157.2059529,311,0,0
348,cbc8f5f3c738236c6871b4d17c1d26523e945ba7,1392004806,2,2,3,1.037583332,105,6,2562,1,10,40.75904321,84,1639,63.77351839,268,0,0
349,316430f6a7a386142798774df034be0e36155d28,1392007411,2,2,2,0.581321499,35,1,4292,1,16,6.601886574,138,1641,65.32389565,268,1,1
350,5981e91cc71ba86df42ff9d60654ccdd89adffe1,1392016474,2,2,2,0.934068055,36,4,4694,1,14,8.412453704,204,263,84.67394781,123,0,0
351,ce2782e2309ec8b1547f91ae0be5e7eac8f74d04,1392026706,2,2,2,0.998845536,74,1,9188,1,9,84.4348206,102,1643,64.02135108,288,0,0
352,d52fafa2b74fd3a16a51c4b663acab3eb01680b9,1392027183,2,2,2,0.998845536,1,74,9261,0,9,0.005520833,104,1645,65.93792275,288,1,1
353,aadb2a658581a97e9459691d70634be53e0b7594,1392028440,1,1,1,0,1,25,47,1,6,11.82018519,24,1914,65.75751423,5,1,1
